Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    1429/67448       Makevartype_67069 [333]
                0.00    0.00    1465/67448       Makerangetype_67082 [274]
                0.00    0.00    1830/67448       Semenum_84063 <cycle 1> [235]
                0.00    0.00    1986/67448       Transformcontinue_126215 <cycle 2> [159]
                0.00    0.00    2280/67448       Addinterfaceoverloadablesymat_68046 [323]
                0.00    0.00    2766/67448       Addinterfacedecl_68042 [334]
                0.00    0.00    5189/67448       Generateinstance_81925 <cycle 1> [94]
                0.00    0.00    5252/67448       Instantiategenericparamlist_82220 [174]
                0.00    0.00    6166/67448       Semidentvis_81048 [182]
                0.00    0.00   15961/67448       Semproctypenode_85917 <cycle 1> [55]
                0.00    0.00   19867/67448       Newtypes_67073 [697]
[683]    0.0    0.00    0.00   67448         Getcurrowner_33443 [683]
-----------------------------------------------
                0.00    0.00   53720/53720       Hashtree_66029 [423]
[684]    0.0    0.00    0.00   53720         Conchash_22040 [684]
-----------------------------------------------
                0.00    0.00       3/52337       Getconstifexpr_72150 <cycle 5> [664]
                0.00    0.00       4/52337       Transformconv_126772 <cycle 2> [324]
                0.00    0.00       4/52337       Semenum_84063 <cycle 1> [235]
                0.00    0.00       9/52337       Genobjectfields_105393 <cycle 3> [199]
                0.00    0.00      10/52337       Getconstexpr_72010 <cycle 5> [38]
                0.00    0.00     175/52337       Genarrayelem_107794 <cycle 3> [275]
                0.00    0.00     195/52337       Evalop_72014 [191]
                0.00    0.00     574/52337       Semcasebranch_85076 <cycle 1> [245]
                0.00    0.00    1198/52337       Lengthord_58007 [417]
                0.00    0.00   50165/52337       Tobitset_64001 [297]
[685]    0.0    0.00    0.00   52337         Getordvalue_58116 [685]
-----------------------------------------------
                0.00    0.00     891/46918       Gettypeforward_104723 <cycle 3> [306]
                0.00    0.00    1440/46918       Gettypedescaux_104377 <cycle 3> [99]
                0.00    0.00   44587/46918       Gettypepre_104693 <cycle 3> [681]
[686]    0.0    0.00    0.00   46918         Cachegettype_104416 [686]
                0.00    0.00   46918/84574       Idtableget_36173 [680]
-----------------------------------------------
                0.00    0.00   45097/45097       Semcasebranch_85076 <cycle 1> [245]
[687]    0.0    0.00    0.00   45097         Overlap_64006 [687]
                0.00    0.00    2548/4040        Levalue_33388 [721]
-----------------------------------------------
                0.00    0.00   39987/39987       Genstmts_106329 <cycle 3> [110]
[688]    0.0    0.00    0.00   39987         Incheckpoint_25638 [688]
-----------------------------------------------
                0.00    0.00    5269/37324       Equalparams_58067 [351]
                0.00    0.00    6606/37324       Nodetabletestorset_66023 [188]
                0.00    0.00   25449/37324       Treesequivalent_66159 [192]
[689]    0.0    0.00    0.00   37324         Sametypeornil_58055 [689]
-----------------------------------------------
                0.00    0.00   37091/37091       Tobitset_64001 [297]
[690]    0.0    0.00    0.00   37091         Bitsetincl_63035 [690]
-----------------------------------------------
                0.00    0.00       7/34205       Genobjectfields_105393 <cycle 3> [199]
                0.00    0.00       7/34205       Semrecordcase_85196 <cycle 1> [549]
                0.00    0.00       7/34205       Computerecsizeaux_59976 <cycle 10> [596]
                0.00    0.00      14/34205       Searchtypenodeforaux_58607 <cycle 6> [518]
                0.00    0.00     217/34205       Genrecordfieldsaux_104807 <cycle 3> [121]
                0.00    0.00     458/34205       Transformyield_126298 <cycle 2> [315]
                0.00    0.00   16156/34205       Lookupinrecord_36209 [353]
                0.00    0.00   17339/34205       Lookupinrecordandbuildcheck_88731 <cycle 1> [93]
[691]    0.0    0.00    0.00   34205         Lastson_33327 [691]
-----------------------------------------------
                0.00    0.00   29256/29256       Growobj_6406 [31]
[692]    0.0    0.00    0.00   29256         Excl_4817 [692]
-----------------------------------------------
                0.00    0.00   25660/25660       Nodetabletestorset_66023 [188]
[693]    0.0    0.00    0.00   25660         Nexttry_36220 [693]
-----------------------------------------------
                0.00    0.00     200/23340       Genmagicexpr_110095 <cycle 3> [285]
                0.00    0.00   23140/23340       Genlinedir_111762 [57]
[694]    0.0    0.00    0.00   23340         Tolinenumber_25620 [694]
-----------------------------------------------
                                3030             Genconstexpr_110262 <cycle 3> [267]
                                3794             Genordinalcase_113257 <cycle 3> [151]
                               16051             Expr_106838 <cycle 3> [193]
[695]    0.0    0.00    0.00   22875         Genliteral_106513 <cycle 3> [695]
                               22875             Genliteral_106381 <cycle 3> [73]
-----------------------------------------------
                0.00    0.00      15/19872       Newhiddenaddrtaken_87695 [300]
                0.00    0.00      46/19872       Upconv_110681 <cycle 3> [377]
                0.00    0.00     252/19872       Downconv_110777 <cycle 3> [426]
                0.00    0.00     312/19872       Transformconv_126772 <cycle 2> [324]
                0.00    0.00     331/19872       Genarraylen_108968 <cycle 3> [667]
                0.00    0.00     604/19872       Genarrayelem_107794 <cycle 3> [275]
                0.00    0.00    4264/19872       Semarrayaccess_89410 <cycle 1> [231]
                0.00    0.00   14048/19872       Semfieldaccess_88958 <cycle 1> [183]
[696]    0.0    0.00    0.00   19872         Skipptrsgeneric_58095 [696]
                0.00    0.00    9683/15738       Lastson_33330 [701]
-----------------------------------------------
                0.00    0.00       2/19867       Semtuple_84574 <cycle 1> [447]
                0.00    0.00       3/19867       Semtuplepositionsconstr_90721 <cycle 1> [593]
                0.00    0.00      46/19867       Semtuplefieldsconstr_90432 <cycle 1> [303]
                0.00    0.00      60/19867       Semrangeaux_84352 <cycle 1> [427]
                0.00    0.00      79/19867       Semgenericparamlist_94105 [419]
                0.00    0.00     138/19867       Semarray_84468 <cycle 1> [440]
                0.00    0.00     348/19867       Semcontainer_84297 <cycle 1> [407]
                0.00    0.00     392/19867       Semtypesection_94226 <cycle 1> [325]
                0.00    0.00    1036/19867       Semanyref_84316 <cycle 1> [352]
                0.00    0.00    1197/19867       Semvartype_84335 <cycle 1> [341]
                0.00    0.00    1577/19867       Semarrayconstr_87316 <cycle 1> [171]
                0.00    0.00    3311/19867       Semsetconstr_90008 <cycle 1> [92]
                0.00    0.00    3529/19867       Semset_84280 <cycle 1> [279]
                0.00    0.00    8149/19867       Semproctypenode_85917 <cycle 1> [55]
[697]    0.0    0.00    0.00   19867         Newtypes_67073 [697]
                0.00    0.00   19867/67448       Getcurrowner_33443 [683]
-----------------------------------------------
                0.00    0.00     591/19508       Importallsymbols_69009 [96]
                0.00    0.00   18917/19508       Closescope_68019 [201]
[698]    0.0    0.00    0.00   19508         Inittabiter_36084 [698]
-----------------------------------------------
                0.00    0.00      60/18977       Myclose_96399 [493]
                0.00    0.00   18917/18977       Closescope_68019 [201]
[699]    0.0    0.00    0.00   18977         Rawclosescope_36160 [699]
-----------------------------------------------
                0.00    0.00     959/17349       Gensetop_109545 <cycle 3> [385]
                0.00    0.00    2502/17349       Binaryarithoverflow_107235 <cycle 3> [395]
                0.00    0.00   13888/17349       Genproc_106325 <cycle 3> [61]
[700]    0.0    0.00    0.00   17349         appendString [700]
-----------------------------------------------
                0.00    0.00      45/15738       Skipgenericrange_58083 [739]
                0.00    0.00     416/15738       Skipvargenericrange_58092 [211]
                0.00    0.00    5594/15738       Skipvargeneric_58089 [678]
                0.00    0.00    9683/15738       Skipptrsgeneric_58095 [696]
[701]    0.0    0.00    0.00   15738         Lastson_33330 [701]
-----------------------------------------------
                0.00    0.00    6845/14430       Userconvmatch_83262 [165]
                0.00    0.00    7585/14430       Paramtypesmatch_83294 [34]
[702]    0.0    0.00    0.00   14430         Handlefloatrange_82896 [702]
                0.00    0.00   14274/152104      Skiprange_58077 [673]
-----------------------------------------------
                0.00    0.00   13438/13438       Collectct_5206 [9]
[703]    0.0    0.00    0.00   13438         Stacksize_8402 [703]
-----------------------------------------------
                0.00    0.00       2/12722       Genseqconstr_109960 <cycle 3> [433]
                0.00    0.00       7/12722       Fixabstracttype_87392 <cycle 1> [331]
                0.00    0.00      25/12722       Genopenarrayelem_107884 <cycle 3> [446]
                0.00    0.00     154/12722       Gettypedescaux_104377 <cycle 3> [99]
                0.00    0.00     224/12722       Fewcmps_109145 [459]
                0.00    0.00     261/12722       Gencstringelem_107849 <cycle 3> [343]
                0.00    0.00     604/12722       Genarrayelem_107794 <cycle 3> [275]
                0.00    0.00    1058/12722       Genarrayconstr_110585 <cycle 3> [252]
                0.00    0.00    2756/12722       Changetype_87143 [428]
                0.00    0.00    3367/12722       Genseqelem_107932 <cycle 3> [125]
                0.00    0.00    4264/12722       Semarrayaccess_89410 <cycle 1> [231]
[704]    0.0    0.00    0.00   12722         Elemtype_58098 [704]
-----------------------------------------------
                0.00    0.00   12595/12595       Rawparseint_13847 [717]
[705]    0.0    0.00    0.00   12595         mulInt64 [705]
-----------------------------------------------
                0.00    0.00      15/10439       Semiterator_94753 <cycle 1> [473]
                0.00    0.00    2265/10439       Semprocaux_95271 <cycle 1> [104]
                0.00    0.00    8159/10439       Semproctypenode_85917 <cycle 1> [55]
[706]    0.0    0.00    0.00   10439         Lastoptionentry_67049 [706]
-----------------------------------------------
                0.00    0.00     246/10279       Gettypename_104312 [392]
                0.00    0.00   10033/10279       Manglename_104270 [116]
[707]    0.0    0.00    0.00   10279         asgnRefNoCycle [707]
-----------------------------------------------
                0.00    0.00    9733/9733        Importmodule_129114 <cycle 1> [750]
[708]    0.0    0.00    0.00    9733         Samefile_18601 [708]
-----------------------------------------------
                0.00    0.00       1/8085        Semrecordcase_85196 <cycle 1> [549]
                0.00    0.00     146/8085        Semarray_84468 <cycle 1> [440]
                0.00    0.00     302/8085        Semord_88401 <cycle 1> [535]
                0.00    0.00     934/8085        Semincsucc_88242 <cycle 1> [358]
                0.00    0.00    3163/8085        Semsetconstr_90008 <cycle 1> [92]
                0.00    0.00    3539/8085        Semset_84280 <cycle 1> [279]
[709]    0.0    0.00    0.00    8085         Isordinaltype_58071 [709]
-----------------------------------------------
                0.00    0.00    7727/7727        Hashtree_66029 [423]
[710]    0.0    0.00    0.00    7727         Gethashstr_22031 [710]
-----------------------------------------------
                0.00    0.00    7381/7381        Searchtypeforaux_58601 <cycle 6> [321]
[711]    0.0    0.00    0.00    7381         Isgbcref_58849 [711]
-----------------------------------------------
                0.00    0.00    7168/7168        Typerel_82868 <cycle 4> [179]
[712]    0.0    0.00    0.00    7168         Concretetype_82874 [712]
-----------------------------------------------
                                7113             Semstmt_81096 <cycle 1> [400]
[713]    0.0    0.00    0.00    7113         Semcommand_95983 <cycle 1> [713]
                                7113             Semexpr_81073 <cycle 1> [108]
-----------------------------------------------
                0.00    0.00     302/5752        Semord_88401 <cycle 1> [535]
                0.00    0.00     934/5752        Semincsucc_88242 <cycle 1> [358]
                0.00    0.00    1353/5752        Semarrayconstr_87316 <cycle 1> [171]
                0.00    0.00    3163/5752        Semsetconstr_90008 <cycle 1> [92]
[714]    0.0    0.00    0.00    5752         Skipvar_58086 [714]
-----------------------------------------------
                                5352             Genmagicexpr_110095 <cycle 3> [285]
[715]    0.0    0.00    0.00    5352         Binaryarith_107228 <cycle 3> [715]
                                5352             Binaryexpr_106994 <cycle 3> [130]
-----------------------------------------------
                0.00    0.00    5092/5092        Identorliteral_47394 <cycle 12> [65]
[716]    0.0    0.00    0.00    5092         Setbaseflags_47354 [716]
-----------------------------------------------
                0.00    0.00       1/5000        Parseint_13203 [823]
                0.00    0.00    4999/5000        Parsebiggestint_13206 [718]
[717]    0.0    0.00    0.00    5000         Rawparseint_13847 [717]
                0.00    0.00   12595/12595       mulInt64 [705]
-----------------------------------------------
                0.00    0.00    4999/4999        Getnumber_45543 [314]
[718]    0.0    0.00    0.00    4999         Parsebiggestint_13206 [718]
                0.00    0.00    4999/5000        Rawparseint_13847 [717]
-----------------------------------------------
                                4588             Namedtypeorexprlist_47295 <cycle 12> [220]
[719]    0.0    0.00    0.00    4588         Namedtypeorexpr_47288 <cycle 12> [719]
                                4587             Lowestexpraux_47406 <cycle 12> [154]
                                  74             Dotdotexpr_47278 <cycle 12> [460]
                                   1             Parsetypedesck_47284 <cycle 12> [436]
-----------------------------------------------
                0.00    0.00    4345/4345        Genproc_106325 <cycle 3> [61]
[720]    0.0    0.00    0.00    4345         Assignparam_106255 [720]
-----------------------------------------------
                0.00    0.00      65/4040        Semrangeaux_84352 <cycle 1> [427]
                0.00    0.00     287/4040        Emptyrange_64019 [755]
                0.00    0.00    1140/4040        Semcasebranch_85076 <cycle 1> [245]
                0.00    0.00    2548/4040        Overlap_64006 [687]
[721]    0.0    0.00    0.00    4040         Levalue_33388 [721]
-----------------------------------------------
                0.00    0.00       5/3760        Semtypesection_94226 <cycle 1> [325]
                0.00    0.00      60/3760        Handlesymbolfile_56064 [781]
                0.00    0.00     126/3760        Gentypeinfo_105302 <cycle 3> [242]
                0.00    0.00    3569/3760        Getstrlit_106369 <cycle 3> [79]
[722]    0.0    0.00    0.00    3760         Getid_33211 [722]
-----------------------------------------------
                0.00    0.00    3709/3709        Nodetabletestorset_66023 [188]
[723]    0.0    0.00    0.00    3709         Mustrehash_36216 [723]
-----------------------------------------------
                0.00    0.00     508/3265        Gettypeforward_104723 <cycle 3> [306]
                0.00    0.00    2757/3265        Gettypedescaux_104377 <cycle 3> [99]
[724]    0.0    0.00    0.00    3265         Isimportedtype_104634 [724]
-----------------------------------------------
                0.00    0.00    2966/2966        Cleanup_124040 [562]
[725]    0.0    0.00    0.00    2966         Astneeded_65041 [725]
-----------------------------------------------
                                2932             Semstmt_81096 <cycle 1> [400]
[726]    0.0    0.00    0.00    2932         Semproc_95831 <cycle 1> [726]
                                2932             Semprocaux_95271 <cycle 1> [104]
-----------------------------------------------
                                2872             Expr_106838 <cycle 3> [193]
[727]    0.0    0.00    0.00    2872         Gensetconstr_110290 <cycle 3> [727]
                                2872             Gensetnode_106578 <cycle 3> [124]
                                2872             Putintodest_106874 <cycle 3> [120]
-----------------------------------------------
                0.00    0.00    2853/2853        Processmodule_65035 <cycle 1> [7]
[728]    0.0    0.00    0.00    2853         Processtransf_128229 [728]
-----------------------------------------------
                0.00    0.00    2793/2793        Processmodule_65035 <cycle 1> [7]
[729]    0.0    0.00    0.00    2793         Myprocess_96393 [729]
-----------------------------------------------
                0.00    0.00    2793/2793        Processmodule_65035 <cycle 1> [7]
[730]    0.0    0.00    0.00    2793         Verboseprocess_124013 [730]
-----------------------------------------------
                0.00    0.00       1/2371        Loadconfig_46004 [421]
                0.00    0.00       2/2371        Getconfigpath_46270 [524]
                0.00    0.00    2368/2371        Findfile_24112 [198]
[731]    0.0    0.00    0.00    2371         Existsfile_16218 [731]
-----------------------------------------------
                0.00    0.00      60/2318        Geninitcode_115319 [278]
                0.00    0.00     200/2318        Genmagicexpr_110095 <cycle 3> [285]
                0.00    0.00    2058/2318        Genproc_106325 <cycle 3> [61]
[732]    0.0    0.00    0.00    2318         Tofilename_25614 [732]
-----------------------------------------------
                                  74             Dotdotexpr_47278 <cycle 12> [460]
                                 370             Parseidentcolonequals_47592 <cycle 12> [136]
                                1665             Exprcoloneqexpr_47303 <cycle 12> [294]
[733]    0.0    0.00    0.00    2109         Parseexpr_47019 <cycle 12> [733]
                                2109             Lowestexpraux_47406 <cycle 12> [154]
-----------------------------------------------
                0.00    0.00    1626/1626        Transformcall_127929 <cycle 2> [145]
[734]    0.0    0.00    0.00    1626         Isconstexpr_57016 [734]
-----------------------------------------------
                                1513             Genmagicexpr_110095 <cycle 3> [285]
[735]    0.0    0.00    0.00    1513         Unaryarith_107294 <cycle 3> [735]
                                1513             Unaryexpr_107150 <cycle 3> [234]
-----------------------------------------------
                0.00    0.00    1482/1482        Searchtypeforaux_58601 <cycle 6> [321]
[736]    0.0    0.00    0.00    1482         Isobjectwithtypefieldpredicate_58752 [736]
-----------------------------------------------
                0.00    0.00      10/1308        Jumptodirective_46097 [482]
                0.00    0.00      17/1308        Onoff_79436 [796]
                0.00    0.00      17/1308        Processoption_79784 [797]
                0.00    0.00      17/1308        Parsedirective_46135 [461]
                0.00    0.00      44/1308        Genpragma_114202 [636]
                0.00    0.00    1203/1308        Pragma_80094 <cycle 1> [403]
[737]    0.0    0.00    0.00    1308         Whichkeyword_41530 [737]
-----------------------------------------------
                                1240             Getrecorddesc_105003 <cycle 3> [238]
[738]    0.0    0.00    0.00    1240         Getrecordfields_104996 <cycle 3> [738]
                                1240             Genrecordfieldsaux_104807 <cycle 3> [121]
-----------------------------------------------
                0.00    0.00     150/1207        Gennew_108629 <cycle 3> [411]
                0.00    0.00    1057/1207        Gencast_109656 <cycle 3> [265]
[739]    0.0    0.00    0.00    1207         Skipgenericrange_58083 [739]
                0.00    0.00      45/15738       Lastson_33330 [701]
-----------------------------------------------
                0.00    0.00      65/1145        Semrangeaux_84352 <cycle 1> [427]
                0.00    0.00     146/1145        Semarray_84468 <cycle 1> [440]
                0.00    0.00     934/1145        Semincsucc_88242 <cycle 1> [358]
[740]    0.0    0.00    0.00    1145         Enumhaswholes_58074 [740]
-----------------------------------------------
                0.00    0.00     885/885         Gentypeinfo_105302 <cycle 3> [242]
[741]    0.0    0.00    0.00     885         Iitableget_36242 [741]
-----------------------------------------------
                                 786             Expr_106838 <cycle 3> [193]
[742]    0.0    0.00    0.00     786         Genconv_109770 <cycle 3> [742]
                                 786             Gencast_109656 <cycle 3> [265]
-----------------------------------------------
                0.00    0.00     760/760         Totreeset_64476 [530]
[743]    0.0    0.00    0.00     760         Bitsetin_63045 [743]
-----------------------------------------------
                0.00    0.00     590/590         Evalop_72014 [191]
[744]    0.0    0.00    0.00     590         appendString [744]
-----------------------------------------------
                0.00    0.00      61/580         Closescope_68019 [201]
                0.00    0.00     519/580         Handlecrlf_45640 [205]
[745]    0.0    0.00    0.00     580         Limessage_25597 [745]
-----------------------------------------------
                0.00    0.00     561/561         Evalop_72014 [191]
[746]    0.0    0.00    0.00     561         Getint_72036 [746]
-----------------------------------------------
                0.00    0.00     197/561         Fillbuffer_44057 [757]
                0.00    0.00     364/561         Crcfromfile_28029 [217]
[747]    0.0    0.00    0.00     561         Readbuffer_2709 [747]
-----------------------------------------------
                                 556             Semprocaux_95271 <cycle 1> [104]
[748]    0.0    0.00    0.00     556         Pragmaproc_79004 <cycle 1> [748]
                                 556             Pragma_80094 <cycle 1> [403]
-----------------------------------------------
                0.00    0.00     552/552         Pragma_80094 <cycle 1> [403]
[749]    0.0    0.00    0.00     552         Noval_80091 [749]
-----------------------------------------------
                                 532             Evalimport_69001 <cycle 1> [82]
[750]    0.0    0.00    0.00     532         Importmodule_129114 <cycle 1> [750]
                0.00    0.00    9733/9733        Samefile_18601 [708]
                                  58             Compilemodule_129109 <cycle 1> [412]
-----------------------------------------------
                0.00    0.00     485/485         Semfieldaccess_88958 <cycle 1> [183]
[751]    0.0    0.00    0.00     485         Getmodule_36213 [751]
-----------------------------------------------
                0.00    0.00     348/348         Getescapedchar_45629 [519]
[752]    0.0    0.00    0.00     348         Handlehexchar_45606 [752]
-----------------------------------------------
                0.00    0.00      48/346         Checkconversionbetweenobjects_86550 [784]
                0.00    0.00     126/346         Downconv_110777 <cycle 3> [426]
                0.00    0.00     172/346         Transformconv_126772 <cycle 2> [324]
[753]    0.0    0.00    0.00     346         Inheritancediff_58128 [753]
-----------------------------------------------
                0.00    0.00     318/318         Genrawsetdata_106559 [160]
[754]    0.0    0.00    0.00     318         Bitsettoword_106518 [754]
-----------------------------------------------
                0.00    0.00     287/287         Semcasebranch_85076 <cycle 1> [245]
[755]    0.0    0.00    0.00     287         Emptyrange_64019 [755]
                0.00    0.00     287/4040        Levalue_33388 [721]
-----------------------------------------------
                0.00    0.00      21/203         Parsefile_47007 [69]
                0.00    0.00      60/203         Writeropeifnotequal_30064 [22]
                0.00    0.00      60/203         Crcfromfile_28029 [217]
                0.00    0.00      62/203         Llstreamopen_43036 [551]
[756]    0.0    0.00    0.00     203         Openfile_2617 [756]
-----------------------------------------------
                0.00    0.00      83/197         Openbaselexer_44024 [624]
                0.00    0.00     114/197         Handlelf_44047 [215]
[757]    0.0    0.00    0.00     197         Fillbuffer_44057 [757]
                0.00    0.00     197/561         Readbuffer_2709 [747]
                0.00    0.00     197/197         Llstreamread_43047 [758]
-----------------------------------------------
                0.00    0.00     197/197         Fillbuffer_44057 [757]
[758]    0.0    0.00    0.00     197         Llstreamread_43047 [758]
-----------------------------------------------
                0.00    0.00     185/185         Pragma_80094 <cycle 1> [403]
[759]    0.0    0.00    0.00     185         Getoptionalstr_79343 [759]
-----------------------------------------------
                                 182             Expr_106838 <cycle 3> [193]
[760]    0.0    0.00    0.00     182         Gencomplexconst_110618 <cycle 3> [760]
                                 182             Genconstprototype_106321 <cycle 3> [384]
                                 182             Putlocintodest_106856 <cycle 3> [236]
-----------------------------------------------
                0.00    0.00     182/182         Expr_106838 <cycle 3> [193]
[761]    0.0    0.00    0.00     182         Issimpleconst_104212 [761]
                0.00    0.00     182/116732      Skipvargeneric_58089 [678]
-----------------------------------------------
                0.00    0.00      21/167         Evalinclude_95954 <cycle 1> [68]
                0.00    0.00     146/167         Getlib_79526 [572]
[762]    0.0    0.00    0.00     167         Cmpignorecase_13179 [762]
-----------------------------------------------
                0.00    0.00     167/167         Paramtypesmatch_83294 [34]
[763]    0.0    0.00    0.00     167         Getinstantiatedtype_83214 [763]
                0.00    0.00     167/84574       Idtableget_36173 [680]
-----------------------------------------------
                0.00    0.00     155/155         Typetostring_58017 [415]
[764]    0.0    0.00    0.00     155         appendString [764]
-----------------------------------------------
                0.00    0.00      12/143         Next_130025 [615]
                0.00    0.00      55/143         Getcurrentdir_16206 [556]
                0.00    0.00      76/143         Getapplaux_17416 [540]
[765]    0.0    0.00    0.00     143         setLengthStr [765]
-----------------------------------------------
                0.00    0.00      60/136         Processmodule_65035 <cycle 1> [7]
                0.00    0.00      76/136         Semwhen_91583 <cycle 1> [479]
[766]    0.0    0.00    0.00     136         Idsynchronizationpoint_33216 [766]
-----------------------------------------------
                                 135             Genmagicexpr_110095 <cycle 3> [285]
[767]    0.0    0.00    0.00     135         Genord_109650 <cycle 3> [767]
                                 135             Unaryexprchar_107174 <cycle 3> [380]
-----------------------------------------------
                0.00    0.00     122/122         Handlecrlf_45640 [205]
[768]    0.0    0.00    0.00     122         Handlecr_44042 [768]
-----------------------------------------------
                0.00    0.00     116/116         Shortendir_24239 [451]
[769]    0.0    0.00    0.00     116         Startswith_13230 [769]
-----------------------------------------------
                                 113             Semtypesection_94226 <cycle 1> [325]
[770]    0.0    0.00    0.00     113         Pragmatype_79029 <cycle 1> [770]
                                 113             Pragma_80094 <cycle 1> [403]
-----------------------------------------------
                0.00    0.00      14/104         Parseatom_46023 [581]
                0.00    0.00      90/104         Semdefined_88543 [512]
[771]    0.0    0.00    0.00     104         Isdefined_39012 [771]
                0.00    0.00     104/117222      Strtableget_36072 [677]
-----------------------------------------------
                0.00    0.00      95/95          Parseassignment_46195 [394]
[772]    0.0    0.00    0.00      95         Toktostr_45304 [772]
-----------------------------------------------
                0.00    0.00      91/91          Getescapedchar_45629 [519]
[773]    0.0    0.00    0.00      91         Matchtwochars_45497 [773]
-----------------------------------------------
                0.00    0.00       2/83          Readconfigfile_46223 [387]
                0.00    0.00      21/83          Parsefile_47007 [69]
                0.00    0.00      60/83          Processmodule_65035 <cycle 1> [7]
[774]    0.0    0.00    0.00      83         Closebaselexer_44030 [774]
-----------------------------------------------
                0.00    0.00       2/83          Readconfigfile_46223 [387]
                0.00    0.00      21/83          Parsefile_47007 [69]
                0.00    0.00      60/83          Processmodule_65035 <cycle 1> [7]
[775]    0.0    0.00    0.00      83         Closelexer_45297 [775]
-----------------------------------------------
                0.00    0.00       2/83          Readconfigfile_46223 [387]
                0.00    0.00      21/83          Parsefile_47007 [69]
                0.00    0.00      60/83          Processmodule_65035 <cycle 1> [7]
[776]    0.0    0.00    0.00      83         Llstreamclose_43044 [776]
-----------------------------------------------
                0.00    0.00      66/66          Getescapedchar_45629 [519]
[777]    0.0    0.00    0.00      66         appendString [777]
-----------------------------------------------
                0.00    0.00       1/61          Processcompile_80060 <cycle 1> [534]
                0.00    0.00      60/61          Myclose_115513 [16]
[778]    0.0    0.00    0.00      61         Completecfilepath_40343 [778]
-----------------------------------------------
                0.00    0.00      60/60          Pragma_80094 <cycle 1> [403]
[779]    0.0    0.00    0.00      60         Addtolib_67061 [779]
-----------------------------------------------
                0.00    0.00      60/60          Processmodule_65035 <cycle 1> [7]
[780]    0.0    0.00    0.00      60         Closeparser_47033 [780]
-----------------------------------------------
                0.00    0.00      60/60          Compilemodule_129109 <cycle 1> [412]
[781]    0.0    0.00    0.00      60         Handlesymbolfile_56064 [781]
                0.00    0.00      60/3760        Getid_33211 [722]
-----------------------------------------------
                0.00    0.00      55/55          Resolvetemplateparams_81370 [567]
[782]    0.0    0.00    0.00      55         Symtablocalget_36130 [782]
-----------------------------------------------
                0.00    0.00      50/50          Getnumber_45543 [314]
[783]    0.0    0.00    0.00      50         Parsefloat_13209 [783]
-----------------------------------------------
                0.00    0.00      48/48          Checkconvertible_86560 [496]
[784]    0.0    0.00    0.00      48         Checkconversionbetweenobjects_86550 [784]
                0.00    0.00      48/346         Inheritancediff_58128 [753]
-----------------------------------------------
                0.00    0.00      47/47          Genconstexpr_110262 <cycle 3> [267]
[785]    0.0    0.00    0.00      47         Hassonwith_33357 [785]
-----------------------------------------------
                0.00    0.00      46/46          Upconv_110681 <cycle 3> [377]
[786]    0.0    0.00    0.00      46         Ispureobject_58125 [786]
-----------------------------------------------
                0.00    0.00       1/31          Initvars_40378 [577]
                0.00    0.00       1/31          Getconfigdir_16213 [528]
                0.00    0.00       2/31          Addlinkoption_40363 [621]
                0.00    0.00      27/31          Findenvvar_19402 [529]
[787]    0.0    0.00    0.00      31         Findsubstr_13040 [787]
-----------------------------------------------
                0.00    0.00      30/30          Evalop_72014 [191]
[788]    0.0    0.00    0.00      30         Getstr_72042 [788]
-----------------------------------------------
                                  27             Semstmt_81096 <cycle 1> [400]
[789]    0.0    0.00    0.00      27         Pragmastmt_79019 <cycle 1> [789]
                                  27             Pragma_80094 <cycle 1> [403]
-----------------------------------------------
                0.00    0.00      24/24          Getconstexpr_72010 <cycle 5> [38]
[790]    0.0    0.00    0.00      24         Levalueconv_72020 [790]
-----------------------------------------------
                                  24             Semidentwithpragma_81054 <cycle 1> [406]
[791]    0.0    0.00    0.00      24         Pragmavar_79039 <cycle 1> [791]
                                  24             Pragma_80094 <cycle 1> [403]
-----------------------------------------------
                0.00    0.00       2/24          Processcmdline_131004 [557]
                0.00    0.00       9/24          Getmodulefile_69013 [391]
                0.00    0.00      13/24          Processpath_42200 [504]
[792]    0.0    0.00    0.00      24         Unixtonativepath_16248 [792]
-----------------------------------------------
                                  22             Semtypenode_81091 <cycle 1> [181]
[793]    0.0    0.00    0.00      22         Pragmaproctype_79049 <cycle 1> [793]
                                  22             Pragma_80094 <cycle 1> [403]
-----------------------------------------------
                0.00    0.00       1/20          Setcc_40380 [584]
                0.00    0.00       5/20          platformInit [631]
                0.00    0.00       7/20          Findstr_41536 [814]
                0.00    0.00       7/20          Rawget_23131 [587]
[794]    0.0    0.00    0.00      20         Cmpignorestyle_13183 [794]
-----------------------------------------------
                                  17             Genmagicexpr_110095 <cycle 3> [285]
[795]    0.0    0.00    0.00      17         Gensetlengthstr_109082 <cycle 3> [795]
                                  17             Binarystmt_106895 <cycle 3> [248]
-----------------------------------------------
                0.00    0.00      17/17          Processoption_79784 [797]
[796]    0.0    0.00    0.00      17         Onoff_79436 [796]
                0.00    0.00      17/1308        Whichkeyword_41530 [737]
-----------------------------------------------
                0.00    0.00      17/17          Processpush_79946 [594]
[797]    0.0    0.00    0.00      17         Processoption_79784 [797]
                0.00    0.00      17/1308        Whichkeyword_41530 [737]
                0.00    0.00      17/17          Onoff_79436 [796]
-----------------------------------------------
                0.00    0.00      15/15          Processswitch_42015 [477]
