Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                   7             Semtypesection_94226 <cycle 1> [320]
[434]    0.0    0.00    0.00       9         Semtuple_84574 <cycle 1> [434]
                0.00    0.00      48/39592       Newsym_33219 [67]
                0.00    0.00      48/40603       Addson_33345 [131]
                0.00    0.00      48/722532      Addson_33341 [25]
                0.00    0.00      48/127126      Newsymnode_33252 [99]
                0.00    0.00      48/602971      Intsetcontainsorincl_33434 [61]
                0.00    0.00       9/261316      Intsetinit_33430 [65]
                0.00    0.00      48/382034      asgnRef [144]
                0.00    0.00       9/448725      Newnodei_33255 [53]
                0.00    0.00       2/22804       Newtype_33224 [146]
                0.00    0.00      55/1470811     Sonslen_33321 [198]
                0.00    0.00      46/115791      Checkminsonslen_67099 [351]
                0.00    0.00      48/67448       Getcurrowner_33443 [685]
                0.00    0.00       2/19867       Newtypes_67073 [702]
                                  46             Semtypenode_81091 <cycle 1> [218]
-----------------------------------------------
                0.00    0.00       1/296         Getconstexpr_72010 <cycle 5> [37]
                0.00    0.00     295/296         Evalop_72014 [348]
[435]    0.0    0.00    0.00     296         Newstrnodet_72032 [435]
                0.00    0.00     296/2862        Newstrnode_33244 [312]
                0.00    0.00     296/6181787     Incl_4810 [47]
-----------------------------------------------
                0.00    0.00       1/275         Maincommand_129001 [4]
                0.00    0.00       1/275         Extractdir_16257 [632]
                0.00    0.00      15/275         Getprefixdir_24130 [528]
                0.00    0.00      60/275         Getfiletrunk_24132 [472]
                0.00    0.00      61/275         Shortendir_24239 [441]
                0.00    0.00      61/275         Completegeneratedfilepath_24122 [393]
                0.00    0.00      76/275         Getapplicationdir_16202 [477]
[436]    0.0    0.00    0.00     275         Splitpath_16234 [436]
                0.00    0.00     275/404043      copyStrLast [49]
                0.00    0.00     275/366         copyStr [463]
                0.00    0.00     275/5372429     unsureAsgnRef [79]
-----------------------------------------------
                                 163             Genmagicexpr_110095 <cycle 3> [276]
[437]    0.0    0.00    0.00     163         Genstrequals_109861 <cycle 3> [437]
                0.00    0.00      60/182619      Ropef_30071 [18]
                0.00    0.00      60/139004      Rdloc_106646 [337]
                                 103             Binaryexpr_106994 <cycle 3> [147]
                                  60             Initlocexpr_106844 <cycle 3> [52]
                                  60             Putintodest_106874 <cycle 3> [108]
-----------------------------------------------
                0.00    0.00     117/301         Genassignment_106729 <cycle 3> [105]
                0.00    0.00     184/301         Isinvalidreturntype_104387 [461]
[438]    0.0    0.00    0.00     301         Needscomplexassignment_104383 [438]
                0.00    0.00     301/5308        Containsgarbagecollectedref_58104 [273]
-----------------------------------------------
                                  40             Expr_106838 <cycle 3> [192]
[439]    0.0    0.00    0.00      40         Genseqconstr_109960 <cycle 3> [439]
                0.00    0.00      42/182619      Ropef_30071 [18]
                0.00    0.00      42/10929       Intliteral_106333 [227]
                0.00    0.00      42/139479      Initloc_104122 [73]
                0.00    0.00      80/1470811     Sonslen_33321 [198]
                0.00    0.00       2/139004      Rdloc_106646 [337]
                0.00    0.00       2/86539       Skipgeneric_58080 [681]
                0.00    0.00       2/12726       Elemtype_58098 [708]
                                  40             Usemagic_104251 <cycle 3> [295]
                                  40             Gettypedesc_105262 <cycle 3> [163]
                                  40             Gentypeinfo_105302 <cycle 3> [243]
                                  40             Genassignment_106729 <cycle 3> [105]
                                   2             Expr_106838 <cycle 3> [192]
-----------------------------------------------
                                  30             Semexpr_81073 <cycle 1> [96]
[440]    0.0    0.00    0.00      30         Semindirectop_87955 <cycle 1> [440]
                0.00    0.00      26/148597      Matches_83394 [14]
                0.00    0.00      26/254329      Initidtable_33272 [70]
                0.00    0.00      16/80890       Qualifiedlookup_68055 [133]
                0.00    0.00      26/28737       Analyseifaddresstakenincall_87861 [255]
                0.00    0.00       4/722532      Addson_33341 [25]
                0.00    0.00      78/5372429     unsureAsgnRef [79]
                0.00    0.00      30/115791      Checkminsonslen_67099 [351]
                0.00    0.00      16/44002       Checksonslen_67095 [401]
                0.00    0.00      18/3715846     Addzct_4640 [149]
                0.00    0.00       4/1470811     Sonslen_33321 [198]
                                  26             Semopaux_86984 <cycle 1> [278]
                                  26             Fixabstracttype_87392 <cycle 1> [363]
                                  18             Semexpr_81073 <cycle 1> [96]
                                  16             Semfieldaccess_88958 <cycle 1> [186]
-----------------------------------------------
                0.00    0.00      61/61          Completegeneratedfilepath_24122 [393]
[441]    0.0    0.00    0.00      61         Shortendir_24239 [441]
                0.00    0.00      61/76          Getapplicationdir_16202 [477]
                0.00    0.00      61/275         Splitpath_16234 [436]
                0.00    0.00     116/194206      rawNewString [84]
                0.00    0.00      55/55          Getcurrentdir_16206 [546]
                0.00    0.00      55/418661      copyString [56]
                0.00    0.00       6/366         copyStr [463]
                0.00    0.00      61/5372429     unsureAsgnRef [79]
                0.00    0.00     116/116         Startswith_13230 [772]
-----------------------------------------------
                                  54             Expr_106838 <cycle 3> [192]
[442]    0.0    0.00    0.00      54         Convstrtocstr_109817 <cycle 3> [442]
                0.00    0.00      54/182619      Ropef_30071 [18]
                0.00    0.00      54/139004      Rdloc_106646 [337]
                0.00    0.00      54/116740      Skipvargeneric_58089 [679]
                                  54             Initlocexpr_106844 <cycle 3> [52]
                                  54             Putintodest_106874 <cycle 3> [108]
-----------------------------------------------
                0.00    0.00      13/139         Processpath_42200 [493]
                0.00    0.00      63/139         Rawmessage_25592 [430]
                0.00    0.00      63/139         HEX25_13222 [470]
[443]    0.0    0.00    0.00     139         HEX25_13217 [443]
                0.00    0.00    2030/335614      addChar [208]
                0.00    0.00     140/140         resizeString [497]
                0.00    0.00     139/418661      copyString [56]
                0.00    0.00      13/404043      copyStrLast [49]
-----------------------------------------------
                                  25             Expr_106838 <cycle 3> [192]
[444]    0.0    0.00    0.00      25         Genopenarrayelem_107884 <cycle 3> [444]
                0.00    0.00      25/182619      Ropef_30071 [18]
                0.00    0.00      20/119361      Appf_30076 [20]
                0.00    0.00      25/10301       Rdcharloc_106676 [279]
                0.00    0.00      65/139004      Rdloc_106646 [337]
                0.00    0.00      20/5372429     unsureAsgnRef [79]
                0.00    0.00      25/116740      Skipvargeneric_58089 [679]
                0.00    0.00      25/12726       Elemtype_58098 [708]
                                  50             Initlocexpr_106844 <cycle 3> [52]
                                  25             Putintodest_106874 <cycle 3> [108]
                                  20             Usemagic_104251 <cycle 3> [295]
-----------------------------------------------
                0.00    0.00       1/182         Commandcompiletoc_129187 [5]
                0.00    0.00       1/182         Loadconfig_46004 [414]
                0.00    0.00      60/182         Toobjfile_40366 [496]
                0.00    0.00     120/182         Myclose_115513 [16]
[445]    0.0    0.00    0.00     182         Changefileext_16271 [445]
                0.00    0.00     303/194206      rawNewString [84]
                0.00    0.00     122/404043      copyStrLast [49]
                0.00    0.00      61/418661      copyString [56]
-----------------------------------------------
                                 126             Expr_106838 <cycle 3> [192]
[446]    0.0    0.00    0.00     126         Downconv_110777 <cycle 3> [446]
                0.00    0.00     140/71240       App_30038 [100]
                0.00    0.00     101/30790       Con_30025 [164]
                0.00    0.00     140/5372429     unsureAsgnRef [79]
                0.00    0.00     126/139004      Rdloc_106646 [337]
                0.00    0.00     252/19876       Skipptrsgeneric_58095 [701]
                0.00    0.00     126/86539       Skipgeneric_58080 [681]
                0.00    0.00     126/346         Inheritancediff_58128 [757]
                                 126             Initlocexpr_106844 <cycle 3> [52]
                                 126             Putintodest_106874 <cycle 3> [108]
-----------------------------------------------
                0.00    0.00    1866/1866        Typerel_82868 <cycle 4> [135]
[447]    0.0    0.00    0.00    1866         Isobjectsubtype_82902 [447]
                0.00    0.00    2668/195485      Base_58024 [199]
-----------------------------------------------
                                   4             Genstmts_106329 <cycle 3> [98]
[448]    0.0    0.00    0.00       4         Gentrystmt_113912 <cycle 3> [448]
                0.00    0.00      33/119361      Appf_30076 [20]
                0.00    0.00       4/23142       Genlinedir_111762 [62]
                0.00    0.00      14/71240       App_30038 [100]
                0.00    0.00       4/438         Gettempname_104421 [367]
                0.00    0.00      11/194206      rawNewString [84]
                0.00    0.00      47/5372429     unsureAsgnRef [79]
                0.00    0.00      11/1470811     Sonslen_33321 [198]
                0.00    0.00       4/1091        Finishtrystmt_111873 [577]
                                  12             Usemagic_104251 <cycle 3> [295]
                                  11             Genstmts_106329 <cycle 3> [98]
                                   7             Gentypeinfo_105302 <cycle 3> [243]
-----------------------------------------------
                0.00    0.00     458/458         Transformfor_126960 <cycle 2> [221]
[449]    0.0    0.00    0.00     458         Initidnodetable_33280 [449]
                0.00    0.00     458/1377994     newSeq [19]
                0.00    0.00     458/5372429     unsureAsgnRef [79]
-----------------------------------------------
                0.00    0.00       1/11474       Semrecordcase_85196 <cycle 1> [532]
                0.00    0.00       3/11474       Genobjectfields_105393 <cycle 3> [210]
                0.00    0.00      31/11474       Semcase_92191 <cycle 1> [281]
                0.00    0.00     279/11474       Gettypedescaux_104377 <cycle 3> [94]
                0.00    0.00     402/11474       Typerel_82868 <cycle 4> [135]
                0.00    0.00     568/11474       Passtoopenarray_109776 <cycle 3> [300]
                0.00    0.00    3163/11474       Semsetconstr_90008 <cycle 1> [83]
                0.00    0.00    3488/11474       Computesizeaux_59971 <cycle 10> [504]
                0.00    0.00    3539/11474       Semset_84280 <cycle 1> [240]
[450]    0.0    0.00    0.00   11474         Lengthord_58007 [450]
                0.00    0.00   11474/28743       Firstord_58001 [431]
                0.00    0.00   11474/13847       Lastord_58004 [476]
                0.00    0.00    1198/52341       Getordvalue_58116 [688]
-----------------------------------------------
                                  74             Semstmt_81096 <cycle 1> [422]
[451]    0.0    0.00    0.00      74         Semyield_92951 <cycle 1> [451]
                0.00    0.00      74/222854      Paramtypesmatch_83294 [27]
                0.00    0.00      74/254329      Initidtable_33272 [70]
                0.00    0.00       2/24557       Implicitconv_83243 [75]
                0.00    0.00     222/5372429     unsureAsgnRef [79]
                0.00    0.00     143/3715846     Addzct_4640 [149]
                0.00    0.00      74/44002       Checksonslen_67095 [401]
                                  74             Semexprwithtype_81080 <cycle 1> [288]
-----------------------------------------------
                0.00    0.00       1/4           Parsereturnorraise_47494 [266]
                0.00    0.00       3/4           Parseconstant_47703 [242]
[452]    0.0    0.00    0.00       4         Parseifexpr_47432 [452]
                0.00    0.00      12/35502       Lowestexpraux_47406 <cycle 12> [126]
                0.00    0.00      20/722532      Addson_33341 [25]
                0.00    0.00      16/295979      Rawgettok_45285 [54]
                0.00    0.00       2/5092        Getnumber_45543 [190]
                0.00    0.00      12/448725      Newnodei_33255 [53]
                0.00    0.00      12/219723      Getlineinfo_45294 [154]
                0.00    0.00       4/119489      Getsymbol_45679 [194]
                0.00    0.00      12/203432      Skipcomment_47104 [314]
-----------------------------------------------
                                 720             Genmagicexpr_110095 <cycle 3> [276]
[453]    0.0    0.00    0.00     720         Gensetop_109545 <cycle 3> [453]
                0.00    0.00     274/194206      rawNewString [84]
                0.00    0.00     137/137         Tostring_109574 [508]
                0.00    0.00     720/20623       Getsize_58122 [505]
                0.00    0.00     959/17349       appendString [704]
                0.00    0.00     720/116740      Skipvargeneric_58089 [679]
                                 509             Geninop_109235 <cycle 3> [282]
                                 137             Binarystmtinexcl_109199 <cycle 3> [371]
                                  74             Binaryexpr_106994 <cycle 3> [147]
-----------------------------------------------
                0.00    0.00      12/12          Semstmt_81096 <cycle 1> [422]
[454]    0.0    0.00    0.00      12         Semtemplatedef_81516 [454]
                0.00    0.00      24/39592       Newsym_33219 [67]
                0.00    0.00      12/6166        Semidentvis_81048 [188]
                0.00    0.00      24/25125       Adddecl_68028 [182]
                0.00    0.00      12/12          Resolvetemplateparams_81370 [569]
                0.00    0.00      12/2766        Addinterfacedecl_68042 [310]
                0.00    0.00      12/18917       Closescope_68019 [206]
                0.00    0.00      12/127126      Newsymnode_33252 [99]
                0.00    0.00      12/18977       Openscope_36156 [234]
                0.00    0.00      12/9255        Pushowner_33445 [354]
                0.00    0.00      12/9255        Popowner_33448 [405]
                0.00    0.00      30/1470811     Sonslen_33321 [198]
                0.00    0.00      18/3715846     Addzct_4640 [149]
                0.00    0.00      24/67448       Getcurrowner_33443 [685]
-----------------------------------------------
                0.00    0.00      17/17          Parseassignment_46195 [392]
[455]    0.0    0.00    0.00      17         Parsedirective_46135 [455]
                0.00    0.00       9/10          Jumptodirective_46097 [475]
                0.00    0.00      12/12          Evalppif_46046 [525]
                0.00    0.00      26/295979      Rawgettok_45285 [54]
                0.00    0.00       1/1           Doelif_46108 [558]
                0.00    0.00      20/119489      Getsymbol_45679 [194]
                0.00    0.00      17/5412920     setLengthSeq [44]
                0.00    0.00       1/32799       Getoperator_45691 [274]
                0.00    0.00      17/1308        Whichkeyword_41530 [742]
-----------------------------------------------
                                  51             Primary_47399 <cycle 12> [76]
[456]    0.0    0.00    0.00      51         Parseaddr_47349 <cycle 12> [456]
                0.00    0.00     153/295979      Rawgettok_45285 [54]
                0.00    0.00      51/722532      Addson_33341 [25]
                0.00    0.00      51/448725      Newnodei_33255 [53]
                0.00    0.00      55/119489      Getsymbol_45679 [194]
                0.00    0.00      51/219723      Getlineinfo_45294 [154]
                0.00    0.00      51/49419       Optind_47125 [380]
                0.00    0.00      51/203432      Skipcomment_47104 [314]
                                  51             Lowestexpraux_47406 <cycle 12> [126]
-----------------------------------------------
                                 565             Analyseobjectwithtypefieldaux_58785 [457]
                0.00    0.00    4885/4885        Analyseobjectwithtypefield_58143 [311]
[457]    0.0    0.00    0.00    4885+565     Analyseobjectwithtypefieldaux_58785 [457]
                0.00    0.00     485/6364        Searchtypenodeforaux_58607 <cycle 6> [561]
                0.00    0.00     511/2731349     Sonslen_33324 [148]
                                 565             Analyseobjectwithtypefieldaux_58785 [457]
-----------------------------------------------
                0.00    0.00      60/60          Genmodule_115390 [357]
[458]    0.0    0.00    0.00      60         Generateheaders_114695 [458]
                0.00    0.00      16/119361      Appf_30076 [20]
                0.00    0.00      60/71240       App_30038 [100]
                0.00    0.00      60/194206      rawNewString [84]
                0.00    0.00      16/70357       Torope_30048 [143]
                0.00    0.00      76/5372429     unsureAsgnRef [79]
-----------------------------------------------
                0.00    0.00      60/120         Registermoduletomain_115294 [375]
                0.00    0.00      60/120         Geninitcode_115319 [271]
[459]    0.0    0.00    0.00     120         Getinitname_115289 [459]
                0.00    0.00     120/30790       Con_30025 [164]
                0.00    0.00     120/70357       Torope_30048 [143]
-----------------------------------------------
                0.00    0.00     388/18315       Getuniquetype_103017 [34]
                0.00    0.00     508/18315       Gettypeforward_104723 <cycle 3> [304]
                0.00    0.00    3981/18315       Gettypedescaux_104377 <cycle 3> [94]
                0.00    0.00    6270/18315       Instantiatetype_81950 [167]
                0.00    0.00    7168/18315       Typerel_82868 <cycle 4> [135]
[460]    0.0    0.00    0.00   18315         Idtableput_36181 [460]
                0.00    0.00     347/1377994     newSeq [19]
                0.00    0.00     347/5372429     unsureAsgnRef [79]
-----------------------------------------------
                0.00    0.00       2/18876       Fillresult_104476 [631]
                0.00    0.00    1373/18876       Genproc_106325 <cycle 3> [64]
                0.00    0.00    5426/18876       Genprocparams_104492 <cycle 3> [140]
                0.00    0.00   12075/18876       Gencall_108131 <cycle 3> [112]
[461]    0.0    0.00    0.00   18876         Isinvalidreturntype_104387 [461]
                0.00    0.00     184/301         Needscomplexassignment_104383 [438]
                0.00    0.00   13097/28316       Maptype_104373 [602]
                0.00    0.00     184/86539       Skipgeneric_58080 [681]
-----------------------------------------------
                                  15             Semstmt_81096 <cycle 1> [422]
[462]    0.0    0.00    0.00      15         Semiterator_94753 <cycle 1> [462]
                0.00    0.00      15/6166        Semidentvis_81048 [188]
                0.00    0.00       6/73          Semgenericparamlist_94105 [398]
                0.00    0.00      15/2280        Addinterfaceoverloadablesymat_68046 [299]
                0.00    0.00      24/18917       Closescope_68019 [206]
                0.00    0.00      24/18977       Openscope_36156 [234]
                0.00    0.00       9/25125       Adddecl_68028 [182]
                0.00    0.00      15/127126      Newsymnode_33252 [99]
                0.00    0.00       9/2032        Newproccon_67046 [358]
                0.00    0.00      15/9255        Pushowner_33445 [354]
                0.00    0.00      15/382034      asgnRef [144]
                0.00    0.00      15/9255        Popowner_33448 [405]
                0.00    0.00      33/3715846     Addzct_4640 [149]
                0.00    0.00      15/44002       Checksonslen_67095 [401]
                0.00    0.00       9/1470811     Sonslen_33321 [198]
                0.00    0.00      15/10439       Lastoptionentry_67049 [710]
                                  15             Semproctypenode_85917 <cycle 1> [58]
                                   9             Pragmaiterator_79014 <cycle 1> [808]
                                   9             Semstmt_81096 <cycle 1> [422]
-----------------------------------------------
                0.00    0.00       1/366         Getconfigdir_16213 [520]
                0.00    0.00       2/366         Processspecificnote_42149 [603]
                0.00    0.00       6/366         Shortendir_24239 [441]
                0.00    0.00      82/366         Splitfilename_16251 [491]
                0.00    0.00     275/366         Splitpath_16234 [436]
[463]    0.0    0.00    0.00     366         copyStr [463]
                0.00    0.00     366/6173098     newObj [8]
-----------------------------------------------
                                3134             Iterovernode_58505 <cycle 9> [464]
                                5272             Iterovertypeaux_58498 <cycle 9> [124]
                0.00    0.00    1080/11468       Iterovertype_58041 [104]
[464]    0.0    0.00    0.00    6352+3134    Iterovernode_58505 <cycle 9> [464]
                0.00    0.00   14274/1470811     Sonslen_33321 [198]
                              164024             Iterovertypeaux_58498 <cycle 9> [124]
                                3134             Iterovernode_58505 <cycle 9> [464]
-----------------------------------------------
                                  25             Genmagicexpr_110095 <cycle 3> [276]
[465]    0.0    0.00    0.00      25         Gennewseq_108667 <cycle 3> [465]
                0.00    0.00      25/182619      Ropef_30071 [18]
                0.00    0.00      25/139479      Initloc_104122 [73]
                0.00    0.00      25/75741       Skipvargenericrange_58092 [200]
                0.00    0.00      25/139004      Rdloc_106646 [337]
                                  50             Initlocexpr_106844 <cycle 3> [52]
                                  25             Usemagic_104251 <cycle 3> [295]
                                  25             Gettypedesc_105262 <cycle 3> [163]
                                  25             Gentypeinfo_105302 <cycle 3> [243]
                                  25             Genassignment_106729 <cycle 3> [105]
-----------------------------------------------
                0.00    0.00      30/30          Closescope_68019 [206]
[466]    0.0    0.00    0.00      30         Getprocheader_58021 [466]
                0.00    0.00     152/194206      rawNewString [84]
                0.00    0.00      70/728         Typetostring_58017 [407]
                0.00    0.00      61/418661      copyString [56]
                0.00    0.00      82/1470811     Sonslen_33321 [198]
-----------------------------------------------
                                 303             Pragma_80094 <cycle 1> [418]
[467]    0.0    0.00    0.00     303         Processmagic_79349 <cycle 1> [467]
                0.00    0.00     303/418661      copyString [56]
                                 289             Expectstrlit_79212 <cycle 1> [596]
-----------------------------------------------
                0.00    0.00      32/32          Primary_47399 <cycle 12> [76]
[468]    0.0    0.00    0.00      32         Accexpr_47265 [468]
                0.00    0.00      96/295979      Rawgettok_45285 [54]
                0.00    0.00      64/448725      Newnodei_33255 [53]
                0.00    0.00      32/722532      Addson_33341 [25]
                0.00    0.00      64/81175       Newnodep_47169 [222]
                0.00    0.00      32/219723      Getlineinfo_45294 [154]
                0.00    0.00      30/32799       Getoperator_45691 [274]
                0.00    0.00       2/119489      Getsymbol_45679 [194]
-----------------------------------------------
                                  76             Semstmt_81096 <cycle 1> [422]
[469]    0.0    0.00    0.00      76         Semwhen_91583 <cycle 1> [469]
                0.00    0.00      97/276879      Getconstexpr_72010 <cycle 5> [37]
                0.00    0.00      31/448725      Newnodei_33255 [53]
                0.00    0.00     132/44002       Checksonslen_67095 [401]
                0.00    0.00      76/1470811     Sonslen_33321 [198]
                0.00    0.00      97/116740      Skipvargeneric_58089 [679]
                0.00    0.00      76/136         Idsynchronizationpoint_33216 [769]
                                  97             Semexprwithtype_81080 <cycle 1> [288]
                                  45             Semstmt_81096 <cycle 1> [422]
-----------------------------------------------
                0.00    0.00      63/63          Rawmessage_25592 [430]
[470]    0.0    0.00    0.00      63         HEX25_13222 [470]
                0.00    0.00      63/139         HEX25_13217 [443]
                0.00    0.00      63/418661      copyString [56]
-----------------------------------------------
                                  99             Generateinstance_81925 <cycle 1> [90]
[471]    0.0    0.00    0.00      99         Semstmtscope_81060 <cycle 1> [471]
                0.00    0.00      99/18917       Closescope_68019 [206]
                0.00    0.00      99/18977       Openscope_36156 [234]
                                  99             Semstmt_81096 <cycle 1> [422]
-----------------------------------------------
                0.00    0.00      60/60          Newmodule_129076 [409]
[472]    0.0    0.00    0.00      60         Getfiletrunk_24132 [472]
                0.00    0.00      60/82          Splitfilename_16251 [491]
                0.00    0.00      60/275         Splitpath_16234 [436]
                0.00    0.00     120/5372429     unsureAsgnRef [79]
-----------------------------------------------
                                   1             Parserecordpart_47716 <cycle 13> [252]
[473]    0.0    0.00    0.00       1         Parserecordcase_47727 <cycle 13> [473]
                0.00    0.00       6/35502       Exprlistaux_47311 <cycle 12> [110]
                0.00    0.00      18/722532      Addson_33341 [25]
                0.00    0.00       1/35502       Primary_47399 <cycle 12> [76]
                0.00    0.00      11/295979      Rawgettok_45285 [54]
                0.00    0.00       1/709         Identwithpragma_47586 [277]
                0.00    0.00       9/448725      Newnodei_33255 [53]
                0.00    0.00       9/219723      Getlineinfo_45294 [154]
                0.00    0.00       3/119489      Getsymbol_45679 [194]
                0.00    0.00       8/203432      Skipcomment_47104 [314]
                                   7             Parserecordpart_47716 <cycle 13> [252]
-----------------------------------------------
                                 122             Genvarstmt_111957 <cycle 3> [172]
[474]    0.0    0.00    0.00     122         Assignglobalvar_106196 <cycle 3> [474]
                0.00    0.00     122/44630       Manglename_104270 [142]
                0.00    0.00     122/49832       Fillloc_104133 [235]
                0.00    0.00       3/71240       App_30038 [100]
                0.00    0.00       3/5372429     unsureAsgnRef [79]
                0.00    0.00     122/99238       Useheader_104226 [550]
                                 103             Declareglobalvar_106093 <cycle 3> [387]
-----------------------------------------------
                0.00    0.00       1/10          Doelif_46108 [558]
                0.00    0.00       9/10          Parsedirective_46135 [455]
[475]    0.0    0.00    0.00      10         Jumptodirective_46097 [475]
                0.00    0.00     134/295979      Rawgettok_45285 [54]
                0.00    0.00       4/2811        Scancomment_45734 [230]
                0.00    0.00      43/119489      Getsymbol_45679 [194]
                0.00    0.00      32/32799       Getoperator_45691 [274]
                0.00    0.00       2/2           Ppgettok_46010 [614]
                0.00    0.00       7/5412920     setLengthSeq [44]
                0.00    0.00      10/1308        Whichkeyword_41530 [742]
-----------------------------------------------
                0.00    0.00       3/13847       Binaryarithoverflow_107235 <cycle 3> [382]
                0.00    0.00      43/13847       Getconstexpr_72010 <cycle 5> [37]
                0.00    0.00      76/13847       Computesizeaux_59971 <cycle 10> [504]
                0.00    0.00     410/13847       Genarrayelem_107794 <cycle 3> [275]
                0.00    0.00    1841/13847       Transformconv_126772 <cycle 2> [319]
                0.00    0.00   11474/13847       Lengthord_58007 [450]
[476]    0.0    0.00    0.00   13847         Lastord_58004 [476]
                0.00    0.00   10115/1470811     Sonslen_33321 [198]
-----------------------------------------------
                0.00    0.00      15/76          Getprefixdir_24130 [528]
                0.00    0.00      61/76          Shortendir_24239 [441]
[477]    0.0    0.00    0.00      76         Getapplicationdir_16202 [477]
                0.00    0.00      76/275         Splitpath_16234 [436]
                0.00    0.00      76/76          Getapplaux_17416 [530]
                0.00    0.00      76/5372429     unsureAsgnRef [79]
-----------------------------------------------
                0.00    0.00      81/81          Parsegenericparamlist_47665 [419]
[478]    0.0    0.00    0.00      81         Parsegenericparam_47659 [478]
                0.00    0.00      81/28575       Parsesymbol_47253 [132]
                0.00    0.00      81/203432      Skipcomment_47104 [314]
-----------------------------------------------
                0.00    0.00       2/35          Processcmdline_131004 [549]
                0.00    0.00      33/35          Parseassignment_46195 [392]
[479]    0.0    0.00    0.00      35         Processswitch_42015 [479]
                0.00    0.00      13/13          Processpath_42200 [493]
                0.00    0.00      15/15          Setconfigvar_24162 [568]
                0.00    0.00      35/38          Whichkeyword_41533 [594]
                0.00    0.00       1/1           Setcc_40380 [601]
                0.00    0.00       2/2           Processspecificnote_42149 [603]
                0.00    0.00      12/117         Includestr_21069 [545]
                0.00    0.00       1/2           Definesymbol_39006 [598]
                0.00    0.00       1/2           Addlinkoption_40363 [617]
                0.00    0.00       1/1           asgnRefNoCycle [669]
                0.00    0.00      15/15          Findsubstr_13045 [802]
                0.00    0.00       1/1           Parseint_13203 [828]
-----------------------------------------------
                0.00    0.00      34/34          Generateinstance_81925 <cycle 1> [90]
[480]    0.0    0.00    0.00      34         Addresult_82408 [480]
                0.00    0.00      25/39592       Newsym_33219 [67]
                0.00    0.00      25/25125       Adddecl_68028 [182]
                0.00    0.00      25/10655       Getident_31018 [347]
                0.00    0.00      25/382034      asgnRef [144]
                0.00    0.00      25/67448       Getcurrowner_33443 [685]
-----------------------------------------------
                0.00    0.00      60/60          Processmodule_65035 <cycle 1> [7]
[481]    0.0    0.00    0.00      60         Myclose_96399 [481]
                0.00    0.00      60/18917       Closescope_68019 [206]
                0.00    0.00      60/708         Newnode_33228 [427]
                0.00    0.00      34/722532      Addson_33341 [25]
                0.00    0.00      60/9255        Popowner_33448 [405]
                0.00    0.00      60/1470811     Sonslen_33321 [198]
                0.00    0.00      60/3715846     Addzct_4640 [149]
                0.00    0.00      60/18977       Rawclosescope_36160 [703]
-----------------------------------------------
                0.00    0.00     247/247         Semconv_86664 <cycle 1> [346]
[482]    0.0    0.00    0.00     247         Checkconvertible_86560 [482]
                0.00    0.00     370/75741       Skipvargenericrange_58092 [200]
                0.00    0.00     247/4334510     Sametype_58051 <cycle 8> [51]
                0.00    0.00      96/195485      Base_58024 [199]
                0.00    0.00       8/8           Cmptypes_83206 [595]
                0.00    0.00     474/116740      Skipvargeneric_58089 [679]
                0.00    0.00      48/48          Checkconversionbetweenobjects_86550 [787]
-----------------------------------------------
                0.00    0.00      30/212         Totreeset_64476 [519]
                0.00    0.00     182/212         Transformconv_126772 <cycle 2> [319]
[483]    0.0    0.00    0.00     212         Newinttypenode_33235 [483]
                0.00    0.00     212/6173098     newObj [8]
                0.00    0.00     212/6181787     Incl_4810 [47]
-----------------------------------------------
                               26248             Hashtree_66029 [484]
                0.00    0.00   10311/10311       Nodetabletestorset_66023 [390]
[484]    0.0    0.00    0.00   10311+26248   Hashtree_66029 [484]
                0.00    0.00    9087/1470811     Sonslen_33321 [198]
                0.00    0.00   53720/53720       Conchash_22040 [687]
                0.00    0.00    7727/7727        Gethashstr_22031 [714]
                               26248             Hashtree_66029 [484]
-----------------------------------------------
                0.00    0.00      42/42          Semexpr_81073 <cycle 1> [96]
[485]    0.0    0.00    0.00      42         Makeptrtype_67065 [485]
                0.00    0.00      42/22804       Newtype_33224 [146]
                0.00    0.00      42/40603       Addson_33345 [131]
                0.00    0.00      42/67448       Getcurrowner_33443 [685]
-----------------------------------------------
                                   8             Gentypeinfo_105302 <cycle 3> [243]
[486]    0.0    0.00    0.00       8         Gensetinfo_105706 <cycle 3> [486]
                0.00    0.00       8/2453        Getnimnode_105306 [214]
                0.00    0.00       8/119361      Appf_30076 [20]
                0.00    0.00       8/87564       Torope_30054 [91]
                0.00    0.00       8/5372429     unsureAsgnRef [79]
                0.00    0.00       8/28743       Firstord_58001 [431]
                                   8             Gentypeinfoaux_105376 <cycle 3> [500]
-----------------------------------------------
                0.00    0.00      24/24          Simplestmt_47760 [42]
[487]    0.0    0.00    0.00      24         Parseincludestmt_47480 [487]
                0.00    0.00      42/295979      Rawgettok_45285 [54]
                0.00    0.00      15/28575       Parsesymbol_47253 [132]
                0.00    0.00      24/722532      Addson_33341 [25]
                0.00    0.00      33/448725      Newnodei_33255 [53]
                0.00    0.00       9/418661      copyString [56]
                0.00    0.00      24/219723      Getlineinfo_45294 [154]
                0.00    0.00      15/119489      Getsymbol_45679 [194]
                0.00    0.00       9/81175       Newnodep_47169 [222]
                0.00    0.00      24/49419       Optind_47125 [380]
